ID,Sex,Status,Children,Est_Income,Car_Owner,Usage,Age,RatePlan,LongDistance,International,Local,Dropped,Paymethod,LocalBilltype,LongDistanceBilltype,TARGET
2255,M,S,0,80221.2,N,50.48,29.026667,2,0.91,0,49.56,0,Auto,FreeLocal,Standard,Current
2256,M,S,0,84479.2,N,56.23,33,2,9,0,43.01,0,CC,FreeLocal,Standard,Current
2257,M,S,1,84978.1,N,88.79,21.64,1,5.03,7.68,76.07,0,CH,FreeLocal,Intnl_discount,Cancelled
2258,F,M,2,36647.9,N,107.38,49.986667,1,21.41,0,85.96,0,CC,Budget,Intnl_discount,Cancelled
2259,F,S,0,64319.2,N,40.16,41.226667,1,3.01,0,37.15,0,CH,Budget,Intnl_discount,Cancelled
2260,F,S,1,73338,N,29.93,48.246667,4,20.92,0,9.01,0,Auto,Budget,Intnl_discount,Current
2261,F,S,0,433.74,N,44.22,60.746667,2,3.3,0,40.91,0,CC,FreeLocal,Standard,Cancelled
2262,F,M,2,16962.2,N,27.57,45.36,1,18.6,0,8.96,0,CC,Budget,Standard,Current
2264,M,M,2,10708.3,N,142.95,26.026667,4,20.83,4.85,117.26,0,CH,Budget,Intnl_discount,Current
2267,F,M,0,2031.61,N,109.04,20.3,2,21.64,0,87.4,0,CC,Budget,Standard,Cancelled
2270,F,S,2,16938.5,N,22.11,70,1,13.35,0,8.76,0,CH,FreeLocal,Standard,Current
2273,F,M,0,55221,N,15.69,55,1,0.49,0,15.2,0,CC,FreeLocal,Standard,Current
2274,F,M,1,8073.11,N,89.05,52,2,28.7,0,60.35,0,Auto,FreeLocal,Standard,Current
2275,M,M,1,95448.6,Y,29.46,53.68,4,24.24,0,5.21,0,CH,Budget,Standard,Current
2276,M,S,1,24141.5,Y,125.87,17.006667,1,28.82,0,97.05,0,CC,FreeLocal,Standard,Cancelled
2277,M,S,2,63152.6,Y,70.01,63.173333,3,29.93,0,40.07,0,CC,Budget,Intnl_discount,Cancelled
2279,M,S,2,72084.7,N,38.13,55.64,3,29.11,0,9.02,0,CC,Budget,Intnl_discount,Current
2280,F,S,0,42760.5,N,53.7,42,2,13.47,0,40.23,0,CC,Budget,Standard,Current
2281,F,S,1,49072,N,34.25,43,3,23.5,0,10.74,0,Auto,Budget,Intnl_discount,Current
2282,F,M,0,27371.8,Y,142.7,46,4,16.14,0,126.55,0,CC,FreeLocal,Standard,Current
2285,M,M,0,71472.9,N,130.22,41.913333,3,16.02,0,114.2,0,CH,Budget,Standard,Cancelled
2286,F,M,0,95405.7,N,13.96,46,2,7.74,0,6.21,0,CC,Budget,Standard,Current
2287,F,S,0,95786.8,Y,108.79,47,3,21.33,0,87.46,0,CC,Budget,Standard,Current
2289,M,S,0,90321.6,N,12.39,55.113333,4,0.87,0,11.52,0,CH,FreeLocal,Intnl_discount,Cancelled
2290,M,S,0,90478.6,N,154.49,54.553333,3,18.02,0,136.47,0,CC,FreeLocal,Standard,Cancelled
2291,F,M,2,56187,N,21.83,48,2,8.09,0,13.74,0,CH,Budget,Standard,Current
2294,F,S,1,32098,N,229.64,24.393333,1,23.56,0,206.08,0,CC,Budget,Intnl_discount,Cancelled
2300,M,M,2,53010.8,N,58.87,18.84,1,12.45,0,46.42,4,CC,FreeLocal,Standard,Current
2301,M,M,1,75004.5,N,58.72,64.8,4,26.52,0,32.19,0,CC,Budget,Intnl_discount,Current
2304,M,M,0,19749.3,N,34.17,60.366667,4,20.22,0,13.94,0,CC,Budget,Standard,Current
2305,M,S,1,57626.9,Y,48.35,43.906667,3,9.38,0,38.96,0,CC,Budget,Standard,Current
2306,M,M,2,20078,N,15.98,32.846667,1,9.65,0,6.33,0,CC,Budget,Intnl_discount,Current
2307,F,M,2,47902,N,72.31,26.033333,3,17.44,4.94,49.92,1,Auto,FreeLocal,Standard,Current
2308,M,M,1,7545.96,Y,200.75,16.753333,1,22.39,0,178.36,0,CC,Budget,Standard,Cancelled
2312,M,S,2,89459.9,N,36.05,53.28,4,11.54,1.61,22.9,0,CC,FreeLocal,Standard,Cancelled
2315,F,S,1,13576.5,N,40.49,39.426667,1,14.83,0,25.66,0,CC,Budget,Standard,Cancelled
2317,F,M,2,42031.8,N,59.78,50.753333,2,20.45,0,39.33,0,CH,Budget,Intnl_discount,Current
2322,M,S,2,43634.5,N,143.5,21.78,3,29.44,9.42,104.64,0,CC,Budget,Standard,Cancelled
2326,F,S,1,13109.1,N,62.87,62.606667,2,22.38,0,40.48,0,Auto,Budget,Standard,Cancelled
2327,M,S,1,92647.5,N,32.13,56.046667,4,16.04,5.74,10.34,0,CC,Budget,Standard,Cancelled
2328,F,S,2,21021.6,Y,14.95,62.753333,3,3.75,0,11.19,0,CC,Budget,Standard,Cancelled
2329,M,S,0,74460.7,Y,206.46,55.34,1,25.53,0.99,179.93,0,CC,FreeLocal,Standard,Cancelled
2331,F,S,2,28787.4,N,86.06,41.666667,1,27.97,0,58.09,0,Auto,Budget,Standard,Cancelled
2334,M,M,1,13091.6,N,43.06,59.126667,4,22.79,0,20.26,0,CC,Budget,Intnl_discount,Current
2337,F,M,2,62061.8,Y,82.08,45.92,2,29.86,0,52.22,0,Auto,FreeLocal,Standard,Current
2338,F,M,1,20550.9,Y,85.64,22.12,1,27.72,0.86,57.06,0,CC,Budget,Standard,Cancelled
2341,M,M,2,1765.41,N,47.99,18.766667,4,3.04,0,44.95,0,CC,FreeLocal,Standard,Current
2342,F,S,2,19131.1,N,57.07,56.186667,3,22.15,0,34.91,0,Auto,Budget,Standard,Cancelled
2347,M,S,2,43634.5,N,143.5,21.78,1,29.44,9.42,104.64,0,CC,Budget,Standard,Cancelled
2351,F,S,1,13109.1,N,62.87,62.606667,2,22.38,0,40.48,0,Auto,Budget,Standard,Cancelled
2352,M,S,1,92647.5,N,32.13,56.046667,1,16.04,5.74,10.34,0,CC,Budget,Standard,Cancelled
2353,F,S,2,21021.6,Y,14.95,62.753333,4,3.75,0,11.19,0,CC,Budget,Standard,Current
2354,M,S,0,74460.7,Y,206.46,55.34,3,25.53,0.99,179.93,0,CC,FreeLocal,Standard,Cancelled
2356,F,S,2,28787.4,N,86.06,41.666667,4,27.97,0,58.09,0,Auto,Budget,Standard,Cancelled
2359,M,M,1,13091.6,N,43.06,59.126667,2,22.79,0,20.26,0,CC,Budget,Intnl_discount,Current
2362,F,M,2,62061.8,Y,82.08,45.92,4,29.86,0,52.22,0,Auto,FreeLocal,Standard,Current
2363,F,M,1,20550.9,Y,85.64,22.12,4,27.72,0.86,57.06,0,CC,Budget,Standard,Cancelled
2366,M,M,2,1765.41,N,47.99,18.766667,4,3.04,0,44.95,0,CC,FreeLocal,Standard,Current
2367,F,S,2,19131.1,N,57.07,56.186667,4,22.15,0,34.91,0,Auto,Budget,Standard,Cancelled
2371,F,S,2,6440.46,Y,49.86,41,4,22.66,0,27.2,0,CH,Budget,Standard,Current
2372,M,M,1,63900.9,N,47.4,28.333333,2,8.36,0,39.04,0,CC,Budget,Standard,Current
2373,M,M,2,28766.9,N,64.2,46.84,1,6.11,0,58.08,0,CC,Budget,Standard,Current
2377,M,S,0,72928.2,N,203.67,38.733333,2,7.45,0,196.22,0,CC,Budget,Standard,Current
2378,M,M,2,91272.2,Y,40,25.033333,2,26.99,0,13.01,0,CC,FreeLocal,Standard,Current
2383,F,S,0,73228.3,N,50.58,43,2,22.47,0,28.11,0,Auto,Budget,Standard,Current
2386,M,M,1,64792.3,N,51.41,52.146667,4,13.05,1.51,36.84,0,CH,FreeLocal,Standard,Cancelled
2388,F,S,0,93322.1,Y,38.72,40.313333,1,29.92,0,8.79,0,CH,Budget,Intnl_discount,Cancelled
2391,M,M,2,49910.7,Y,51.14,51.52,3,27.42,0,23.72,0,CC,Budget,Standard,Cancelled
2392,M,M,0,76161.4,Y,37.55,44.573333,1,11.96,0,25.58,0,CC,FreeLocal,Standard,Cancelled
2393,F,M,2,55860,Y,26.37,14.573333,1,16.01,0,10.35,0,CC,FreeLocal,Intnl_discount,Current
2400,M,M,2,57360.8,Y,67.61,53.253333,1,10.36,0,57.25,0,CC,FreeLocal,Standard,Current
2401,M,M,0,92414.7,Y,40.06,45.513333,3,29.43,0,10.62,0,CC,FreeLocal,Standard,Cancelled
2403,F,S,2,14578.8,Y,107.02,60.933333,2,11.91,0,95.1,0,Auto,Budget,Standard,Cancelled
2404,F,M,2,87578.2,Y,22.44,53.366667,3,0.29,0,22.15,0,CC,Budget,Standard,Current
2405,F,M,2,86695.4,N,58.03,13.906667,1,25.94,0,32.09,0,CC,FreeLocal,Standard,Current
2409,F,M,0,77000,N,119.82,42,2,29.64,0,90.18,4,Auto,FreeLocal,Intnl_discount,Cancelled
2410,M,M,1,2067.82,N,85.9,47.853333,4,15.25,0,70.65,0,CC,Budget,Intnl_discount,Current
2413,M,M,2,30665.2,Y,77.44,22.88,1,5.83,8.32,63.28,0,Auto,FreeLocal,Standard,Current
2414,F,M,1,83287,Y,37.04,52,1,6.08,0,30.95,0,Auto,FreeLocal,Intnl_discount,Current
2415,F,M,1,98680.4,Y,26.44,48,3,17.58,0,8.85,0,CH,FreeLocal,Intnl_discount,Current
2416,M,M,1,65619.7,Y,158.22,52.646667,2,13.56,0,144.66,0,CC,Budget,Standard,Cancelled
2417,F,M,1,95620.3,Y,104.53,52.646667,3,10.91,0,93.61,0,CC,Budget,Standard,Current
2418,F,S,0,85275,N,174.09,62,1,22.48,0,151.61,0,Auto,FreeLocal,Intnl_discount,Current
2419,F,M,1,66921.4,Y,24.67,70,4,15.7,0,8.97,0,CC,FreeLocal,Intnl_discount,Current
2420,F,M,1,98453.6,Y,25.38,61,2,13.72,0,11.65,0,Auto,FreeLocal,Standard,Current
2422,F,S,2,57420,Y,277.72,52,3,25.18,0,252.53,1,Auto,Budget,Standard,Current
2423,M,M,0,70000,N,34.35,55,1,3.93,3.73,26.69,1,CH,FreeLocal,Standard,Cancelled
2424,M,M,2,47639.1,N,57.11,41,2,17.48,0,39.62,0,CC,Budget,Intnl_discount,Current
2427,F,S,0,39461,N,126.68,22.226667,1,22.87,0.28,103.52,1,CC,FreeLocal,Standard,Cancelled
2428,M,M,1,47371,Y,270.97,54.96,4,4.98,7.69,258.29,0,CC,Budget,Intnl_discount,Current
2429,F,S,0,89813.6,N,166.18,12.846667,4,14.94,1.96,149.26,0,CC,FreeLocal,Intnl_discount,Current
2431,M,S,1,16432.1,Y,109.78,20.92,1,20.41,8.89,80.47,0,CH,Budget,Intnl_discount,Cancelled
2434,F,S,1,540.4,Y,20.1,39.213333,2,12.34,0,7.75,0,Auto,Budget,Intnl_discount,Cancelled
2436,F,M,2,80087.7,N,31.56,41.92,3,8.74,0,22.82,0,CC,FreeLocal,Standard,Current
2437,F,M,2,59691.3,N,278.65,38.04,4,21.94,0,256.7,0,CC,Budget,Standard,Current
2438,F,S,2,11251.1,Y,141.91,41,2,28.42,0,113.48,0,CC,FreeLocal,Standard,Cancelled
2442,F,S,2,93559.1,N,31.42,57.62,4,1.52,0,29.9,0,CC,Budget,Standard,Current
2443,F,S,2,3416.62,Y,123.7,22.76,3,18.97,0,104.73,0,CC,Budget,Standard,Cancelled
2444,F,D,1,93454.3,Y,44.13,48.533333,4,18.94,0,25.18,0,Auto,FreeLocal,Standard,Cancelled
2445,M,M,0,5745,Y,44.11,15.38,1,26.4,0,17.71,0,CC,FreeLocal,Standard,Cancelled
2451,F,M,1,13829.4,N,34.61,24,1,45,0,8.84,0,CH,FreeLocal,Standard,Current
2452,F,M,2,11234.7,Y,113.42,49.046667,4,0.69,0,112.72,0,CC,Budget,Standard,Current
2454,F,M,1,82931.3,N,137.25,64.64,1,19.24,0,118,0,Auto,FreeLocal,Standard,Cancelled
2455,F,M,2,57483.9,N,44.3,44.026667,3,17.01,0,27.29,0,CH,Budget,Standard,Current
2457,F,S,2,21274,N,43.31,45.526667,3,10.87,0,32.43,0,Auto,FreeLocal,Standard,Cancelled
2458,F,M,2,28267,N,214.41,30.093333,2,21.87,0,192.53,0,CC,FreeLocal,Standard,Current
2460,F,M,2,36725.1,N,94.88,55.793333,2,8.65,9.22,77,0,CH,Budget,Standard,Current
2464,M,S,1,94188.3,N,41.51,57.546667,4,20.86,0.86,19.78,0,CC,Budget,Standard,Cancelled
2467,F,M,2,91861,Y,22.06,41.98,3,15.32,0,6.74,0,CC,Budget,Standard,Current
2470,F,S,1,12374.9,Y,123.59,33.493333,3,17.49,0,106.1,0,Auto,FreeLocal,Standard,Cancelled
2471,F,M,2,69133.9,Y,46.32,26.833333,4,8.58,0,37.73,0,CH,FreeLocal,Standard,Current
2473,F,M,2,84948,Y,23.73,29.446667,1,11.14,0,12.58,0,CH,FreeLocal,Intnl_discount,Current
2474,F,M,2,30998.8,N,52.91,40.96,4,2.4,0,50.5,0,Auto,Budget,Standard,Current
2480,M,M,2,21416.5,N,27.61,35.653333,3,9.9,9.17,8.53,0,CC,FreeLocal,Intnl_discount,Current
2484,M,S,0,78554.2,N,35.88,16.7,2,5.59,7.26,23.03,0,Auto,Budget,Standard,Current
2485,F,M,2,38215.9,N,0.97,30.886667,2,0,0,0.97,0,Auto,Budget,Standard,Current
2486,F,M,1,30000,N,176.61,21,1,33,0,160.42,0,CC,FreeLocal,Standard,Cancelled
2487,F,M,2,49745.3,N,27.28,47.966667,2,2.84,0,24.44,0,CH,Budget,Intnl_discount,Current
2489,F,M,2,88427,N,69.97,13.86,1,22.46,4.16,43.34,0,CC,Budget,Standard,Current
2490,F,M,2,98003.7,Y,84.42,26.273333,2,1.03,0,83.39,0,CC,FreeLocal,Intnl_discount,Current
2491,M,S,0,89142.7,N,16.91,53.693333,3,3.76,8.13,5.01,0,CC,Budget,Intnl_discount,Cancelled
2492,F,S,0,74530.8,N,127.89,63.086667,4,20.89,0.49,106.5,0,Auto,FreeLocal,Intnl_discount,Current
2494,F,S,0,41000,N,265.78,22,1,28,0,262.91,0,CC,Budget,Standard,Cancelled
2499,F,M,2,76289.2,N,104.63,48.206667,3,22.2,0,82.43,0,CC,Budget,Intnl_discount,Current
2501,M,M,1,66931.9,N,17.46,63.933333,1,11.72,0.39,5.35,0,CC,Budget,Standard,Cancelled
2502,M,S,0,9309.57,Y,108.3,25.44,2,8.56,0,99.73,0,CC,FreeLocal,Standard,Current
2503,F,M,1,32962.6,N,48.08,24,3,25.77,0,26.78,0,Auto,FreeLocal,Intnl_discount,Cancelled
2504,F,S,0,42000,N,168.28,21,3,39,0,154.77,0,CC,Budget,Intnl_discount,Cancelled
2505,F,S,0,39000,N,65.79,22,1,59,0,61.44,0,CC,Budget,Standard,Cancelled
2506,F,S,2,42000,N,41.78,20,1,43,0,35.73,0,Auto,Budget,Standard,Current
2507,F,D,1,77726.4,N,23.52,56.72,3,14,0,9.51,0,Auto,Budget,Intnl_discount,Current
2508,F,S,2,35089,N,62.95,18,3,42,2.22,38.18,0,CC,FreeLocal,Standard,Current
2509,F,S,1,2800.68,N,134.75,45.673333,1,28.45,0,106.3,0,CC,Budget,Standard,Cancelled
2512,F,M,2,90271.6,N,110.4,44.926667,3,13.96,0,96.43,0,CC,FreeLocal,Standard,Current
2516,F,M,2,64816.6,Y,27.87,31.126667,4,21,0,6.87,0,CC,Budget,Standard,Current
2517,F,M,2,98217.1,N,42.74,44.98,1,29.49,0,13.24,0,CC,FreeLocal,Standard,Current
2520,F,S,0,15989.3,N,29.17,61.693333,2,3.67,0,25.49,1,CC,Budget,Intnl_discount,Cancelled
2526,M,S,1,84978.1,N,88.79,21.64,2,5.03,7.68,76.07,0,CH,FreeLocal,Intnl_discount,Current
2527,F,M,2,36647.9,N,107.38,49.986667,4,21.41,0,85.96,0,CC,Budget,Intnl_discount,Current
2528,F,S,0,64319.2,N,40.16,41.226667,1,3.01,0,37.15,0,CH,Budget,Intnl_discount,Cancelled
2529,F,S,1,73338,N,29.93,48.246667,1,20.92,0,9.01,0,Auto,Budget,Intnl_discount,Cancelled
2530,F,S,0,433.74,N,44.22,60.746667,3,3.3,0,40.91,0,CC,FreeLocal,Standard,Cancelled
2531,F,M,2,16962.2,N,27.57,45.36,2,18.6,0,8.96,0,CC,Budget,Standard,Current
2533,M,M,2,10708.3,N,142.95,26.026667,2,20.83,4.85,117.26,0,CH,Budget,Intnl_discount,Current
2536,F,M,0,2031.61,N,109.04,20.3,4,21.64,0,87.4,0,CC,Budget,Standard,Cancelled
2539,F,S,2,16938.5,N,22.11,42,4,13.35,0,8.76,0,CH,FreeLocal,Standard,Current
2542,F,M,0,55221,N,15.69,46,4,0.49,0,15.2,0,CC,FreeLocal,Standard,Current
2543,F,M,1,8073.11,N,89.05,47,4,28.7,0,60.35,0,Auto,FreeLocal,Standard,Cancelled
2544,M,M,0,95448.6,Y,29.46,53.68,3,24.24,0,5.21,0,CH,Budget,Standard,Current
2545,M,S,1,24141.5,Y,125.87,17.006667,4,28.82,0,97.05,0,CC,FreeLocal,Standard,Cancelled
2546,M,S,2,63152.6,Y,70.01,63.173333,4,29.93,0,40.07,0,CC,Budget,Intnl_discount,Current
2548,M,S,2,72084.7,N,38.13,55.64,1,29.11,0,9.02,0,CC,Budget,Intnl_discount,Current
2549,F,S,0,42760.5,N,53.7,48,4,13.47,0,40.23,0,CC,Budget,Standard,Current
2550,F,S,1,49072,N,34.25,52.646667,2,23.5,0,10.74,0,Auto,Budget,Intnl_discount,Cancelled
2551,F,M,0,27371.8,Y,142.7,62,2,16.14,0,126.55,0,CC,FreeLocal,Standard,Current
2554,M,M,1,71472.9,N,130.22,41.913333,1,16.02,0,114.2,0,CH,Budget,Standard,Cancelled
2555,F,M,0,95405.7,N,13.96,62,3,7.74,0,6.21,0,CC,Budget,Standard,Current
2556,F,S,0,95786.8,Y,108.79,41,2,21.33,0,87.46,0,CC,Budget,Standard,Current
2558,M,S,0,90321.6,N,12.39,55.113333,4,0.87,0,11.52,0,CC,FreeLocal,Intnl_discount,Cancelled
2559,M,S,0,90478.6,N,154.49,54.553333,4,18.02,0,136.47,0,CH,FreeLocal,Standard,Cancelled
2560,F,M,2,56187,N,21.83,43,3,8.09,0,13.74,0,CH,Budget,Standard,Current
2563,F,S,1,35000,N,229.64,24.393333,2,23.56,0,206.08,0,CC,Budget,Intnl_discount,Cancelled
2565,M,M,0,9780.66,N,21.39,24.546667,2,2.8,7.27,11.32,1,CC,FreeLocal,Standard,Current
2569,M,M,2,53010.8,N,58.87,18.84,3,12.45,0,46.42,4,CC,FreeLocal,Standard,Current
2570,M,M,0,75004.5,N,58.72,64.8,1,26.52,0,32.19,0,CC,Budget,Intnl_discount,Current
2573,M,M,0,19749.3,N,34.17,60.366667,2,20.22,0,13.94,0,CC,Budget,Standard,Current
2574,M,S,1,57626.9,Y,48.35,43.906667,3,9.38,0,38.96,0,CC,Budget,Standard,Current
2575,M,S,0,20078,N,15.98,32.846667,2,9.65,0,6.33,0,CC,Budget,Intnl_discount,Current
2576,F,M,2,47902,N,72.31,26.033333,2,17.44,4.94,49.92,1,Auto,FreeLocal,Standard,Current
2577,M,M,1,7545.96,Y,200.75,16.753333,2,22.39,0,178.36,0,CC,Budget,Standard,Cancelled
2581,M,S,2,89459.9,N,36.05,53.28,4,11.54,1.61,22.9,0,CC,FreeLocal,Standard,Cancelled
2584,F,S,1,13576.5,N,40.49,39.426667,3,14.83,0,25.66,0,CC,Budget,Standard,Cancelled
2586,F,M,2,42031.8,N,59.78,50.753333,1,20.45,0,39.33,0,CH,Budget,Intnl_discount,Current
2591,M,S,2,43634.5,N,143.5,21.78,3,29.44,9.42,104.64,0,CC,Budget,Standard,Cancelled
2595,F,S,1,13109.1,N,62.87,62.606667,3,22.38,0,40.48,0,Auto,Budget,Standard,Cancelled
2596,M,S,1,92647.5,N,32.13,56.046667,4,16.04,5.74,10.34,0,CC,Budget,Standard,Cancelled
2597,F,S,2,21021.6,Y,14.95,62.753333,3,3.75,0,11.19,0,CC,Budget,Standard,Cancelled
2598,M,S,0,74460.7,Y,206.46,55.34,1,25.53,0.99,179.93,0,CC,FreeLocal,Standard,Cancelled
2599,F,M,1,43894.5,N,69.67,40.18,2,29.28,0,40.38,0,CC,FreeLocal,Intnl_discount,Current
2600,F,S,2,28787.4,N,86.06,41.666667,4,27.97,0,58.09,0,Auto,Budget,Standard,Current
2601,F,S,1,94278.7,Y,36.35,53.12,1,26.68,0,9.67,0,CC,FreeLocal,Standard,Current
2602,F,M,0,83900.2,N,36.83,45.04,1,28.21,0,8.62,0,CC,FreeLocal,Intnl_discount,Current
2603,M,M,1,13091.6,N,43.06,59.126667,2,22.79,0,20.26,0,CC,Budget,Intnl_discount,Current
2604,F,M,0,91708.4,N,48.77,37.293333,3,17.21,0,31.55,0,CH,Budget,Intnl_discount,Current
2605,F,S,0,64335,Y,154.34,19.066667,1,17,0,137.33,2,CC,FreeLocal,Standard,Current
2606,F,M,2,62061.8,Y,82.08,45.92,4,29.86,0,52.22,0,Auto,FreeLocal,Standard,Cancelled
2607,F,M,1,20550.9,Y,85.64,22.12,2,27.72,0.86,57.06,0,CC,Budget,Standard,Cancelled
2608,F,S,0,76142,N,112.53,32.02,2,28.42,0,84.1,0,CC,FreeLocal,Standard,Current
2609,F,M,1,46513.5,N,58.78,30.053333,2,17.06,0,41.71,2,Auto,Budget,Standard,Current
2610,M,S,1,1765.41,N,47.99,18.766667,2,3.04,0,44.95,0,CC,FreeLocal,Standard,Current
2611,F,S,2,19131.1,N,57.07,56.186667,4,22.15,0,34.91,0,Auto,Budget,Standard,Cancelled
2612,F,S,0,98716.3,N,43.13,55.66,1,20.97,8.23,13.92,0,CC,FreeLocal,Standard,Current
2613,F,S,2,38280,N,86.61,33.74,2,11.64,0,74.97,0,Auto,FreeLocal,Intnl_discount,Current
2615,F,S,2,6440.46,Y,49.86,46,1,22.66,0,27.2,0,CH,Budget,Standard,Current
2616,M,M,1,63900.9,N,47.4,28.333333,2,8.36,0,39.04,0,CC,Budget,Standard,Current
2617,M,M,2,28766.9,N,64.2,46.84,3,6.11,0,58.08,0,CC,Budget,Standard,Current
2618,F,M,1,56722.8,N,74.77,60.593333,3,17.37,6.21,51.17,0,CC,FreeLocal,Standard,Current
2619,M,M,1,5252.29,N,19.73,16.333333,2,2.65,0,17.08,1,Auto,Budget,Standard,Current
2620,F,M,0,78851.3,N,29.04,48.373333,1,0.37,0,28.66,0,CC,FreeLocal,Standard,Current
2621,M,S,0,72928.2,N,203.67,38.733333,2,7.45,0,196.22,0,CC,Budget,Standard,Current
2622,M,M,2,91272.2,Y,40,25.033333,4,26.99,0,13.01,0,CC,FreeLocal,Standard,Cancelled
2623,F,M,0,83891.9,Y,74.4,61.02,2,28.92,0,45.47,0,CH,Budget,Standard,Current
2624,M,S,0,3601.71,N,125.6,49.266667,3,9.57,4.19,111.84,0,Auto,Budget,Intnl_discount,Current
2627,F,S,0,73228.3,N,50.58,70,1,22.47,0,28.11,0,Auto,Budget,Standard,Current
2630,M,M,1,64792.3,N,51.41,52.146667,3,13.05,1.51,36.84,0,CH,FreeLocal,Standard,Cancelled
2632,F,S,0,93322.1,Y,38.72,40.313333,1,29.92,0,8.79,0,CH,Budget,Intnl_discount,Cancelled
2635,M,M,2,49910.7,Y,51.14,51.52,3,27.42,0,23.72,0,CC,Budget,Standard,Current
2636,M,M,1,76161.4,Y,37.55,44.573333,4,11.96,0,25.58,0,CC,FreeLocal,Standard,Cancelled
2637,F,M,2,55860,Y,26.37,14.573333,2,16.01,0,10.35,0,CC,FreeLocal,Intnl_discount,Current
2644,M,M,2,57360.8,Y,67.61,53.253333,1,10.36,0,57.25,0,CC,FreeLocal,Standard,Current
2645,M,M,1,92414.7,Y,40.06,45.513333,3,29.43,0,10.62,0,CC,FreeLocal,Standard,Cancelled
2647,F,S,2,14578.8,Y,107.02,60.933333,1,11.91,0,95.1,0,Auto,Budget,Standard,Cancelled
2648,F,M,2,87578.2,Y,22.44,53.366667,2,0.29,0,22.15,0,CC,Budget,Standard,Current
2649,F,M,2,86695.4,N,58.03,13.906667,1,25.94,0,32.09,0,CC,FreeLocal,Standard,Current
2653,F,M,0,66666,N,119.82,60,2,29.64,0,90.18,4,Auto,FreeLocal,Intnl_discount,Current
2654,M,M,1,2067.82,N,85.9,47.853333,1,15.25,0,70.65,0,CC,Budget,Intnl_discount,Current
2657,M,S,0,30665.2,Y,77.44,22.88,2,5.83,8.32,63.28,0,Auto,FreeLocal,Standard,Current
2658,F,M,1,77000,Y,37.04,48,2,6.08,0,30.95,0,Auto,FreeLocal,Intnl_discount,Current
2659,F,M,1,98680.4,Y,26.44,43,3,17.58,0,8.85,0,CH,FreeLocal,Intnl_discount,Current
2660,M,M,0,65619.7,Y,158.22,46,3,13.56,0,144.66,0,CC,Budget,Standard,Cancelled
2661,F,M,1,95620.3,Y,104.53,46,2,10.91,0,93.61,0,CC,Budget,Standard,Current
2662,F,S,0,85275,N,174.09,70,3,22.48,0,151.61,0,Auto,FreeLocal,Intnl_discount,Current
2663,F,M,1,66921.4,Y,24.67,55,4,15.7,0,8.97,0,CC,FreeLocal,Intnl_discount,Current
2664,F,M,1,98453.6,Y,25.38,52,3,13.72,0,11.65,0,Auto,FreeLocal,Standard,Current
2666,F,S,2,57420,Y,277.72,43,3,25.18,0,252.53,1,Auto,Budget,Standard,Current
2667,M,M,0,58986.2,N,34.35,26.98,2,3.93,3.73,26.69,1,CH,FreeLocal,Standard,Current
2668,F,M,2,47639.1,N,57.11,61,2,17.48,0,39.62,0,CC,Budget,Intnl_discount,Current
2671,F,S,0,39461,N,126.68,22.226667,1,22.87,0.28,103.52,1,CC,FreeLocal,Standard,Current
2672,M,M,1,47371,Y,270.97,54.96,2,4.98,7.69,258.29,0,CC,Budget,Intnl_discount,Current
2673,F,S,0,89813.6,N,166.18,12.846667,4,14.94,1.96,149.26,0,CC,FreeLocal,Intnl_discount,Current
2675,M,S,1,16432.1,Y,109.78,20.92,3,20.41,8.89,80.47,0,CH,Budget,Intnl_discount,Cancelled
2678,F,S,1,540.4,Y,20.1,39.213333,1,12.34,0,7.75,0,Auto,Budget,Intnl_discount,Cancelled
2680,F,M,2,80087.7,N,31.56,41.92,2,8.74,0,22.82,0,CC,FreeLocal,Standard,Current
2681,F,M,2,59691.3,N,278.65,38.04,4,21.94,0,256.7,0,CC,Budget,Standard,Cancelled
2682,F,S,2,11251.1,Y,141.91,46,4,28.42,0,113.48,0,CC,FreeLocal,Standard,Cancelled
2685,M,S,1,37626,N,87.12,33.866667,2,7.5,8.06,71.55,0,CH,Budget,Intnl_discount,Current
2687,F,S,2,3416.62,Y,123.7,22.76,2,18.97,0,104.73,0,CC,Budget,Standard,Cancelled
2688,F,S,0,93454.3,Y,44.13,48.533333,2,18.94,0,25.18,0,Auto,FreeLocal,Standard,Current
2689,M,M,0,5745,Y,44.11,15.38,2,26.4,0,17.71,0,CC,FreeLocal,Standard,Cancelled
2695,F,M,1,13829.4,N,34.61,20,4,45,0,8.84,0,CH,FreeLocal,Standard,Cancelled
2696,F,M,2,11234.7,Y,113.42,49.046667,4,0.69,0,112.72,0,CC,Budget,Standard,Current
2698,F,M,1,82931.3,N,137.25,64.64,1,19.24,0,118,0,Auto,FreeLocal,Standard,Current
2699,F,M,2,57483.9,N,44.3,44.026667,1,17.01,0,27.29,0,CH,Budget,Standard,Current
2701,F,S,2,21274,N,43.31,45.526667,4,10.87,0,32.43,0,Auto,FreeLocal,Standard,Cancelled
2702,F,M,2,28267,N,214.41,30.093333,3,21.87,0,192.53,0,CC,FreeLocal,Standard,Current
2704,F,M,2,36725.1,N,94.88,55.793333,2,8.65,9.22,77,0,CH,Budget,Standard,Current
2708,M,S,1,94188.3,N,41.51,57.546667,1,20.86,0.86,19.78,0,CC,Budget,Standard,Cancelled
